primary_type,subtype,lat,lon,name,name:en,name:zh,amenity,leisure,shop
leisure,park,39.896566,116.551933,百花公园东区,,,,park,
leisure,park,39.8944538,116.5474328,百花公园西区,,,,park,
leisure,park,39.7698917,116.5103847,,,,,park,
leisure,park,39.7611124,116.4975135,,,,,park,
leisure,park,39.7617881,116.5167996,,,,,park,
leisure,park,39.7623225,116.5075811,,,,,park,
leisure,park,39.7586895,116.5111742,,,,,park,
leisure,park,39.7601142,116.5016906,,,,,park,
leisure,park,39.764768,116.5081753,,,,,park,
leisure,park,39.8144579,116.4235985,旺兴湖郊野公园南区,,,,park,
leisure,park,39.8103555,116.4268081,碧海公园,,,,park,
leisure,park,39.8049707,116.4950011,,,,,park,
leisure,park,39.8670103,116.4247268,,,,,park,
leisure,park,39.985861,116.3749832,,,,,park,
leisure,park,40.0053236,116.4111815,如苑公园,,,,park,
leisure,park,39.9702759,116.3309367,京仪科技大厦B座三层,Jingyi Sci-Tech Building,,,garden,
leisure,park,39.7884514,116.342762,明珠广场,,,,park,
leisure,park,40.1072105,116.6638559,仁和公园,,,,park,
leisure,park,39.7762018,116.5651101,,,,,park,
leisure,park,39.7720205,116.5664597,,,,,park,
leisure,park,39.7722016,116.5705153,,,,,park,
leisure,park,39.7723897,116.5611353,,,,,park,
leisure,park,39.7786749,116.5628057,,,,,park,
leisure,park,39.763985,116.5359481,,,,,park,
leisure,park,39.7460635,116.5134876,,,,,park,
leisure,park,39.8070617,116.4927566,,,,,park,
leisure,park,39.805484,116.4922717,,,,,park,
leisure,park,39.8041382,116.493391,,,,,park,
leisure,park,39.8070482,116.4892794,,,,,park,
leisure,park,39.8360647,116.5855338,,,,,park,
leisure,park,39.801994,116.5596813,,,,,park,
leisure,park,39.7998125,116.5573037,,,,,park,
leisure,park,39.778201,116.5617752,,,,,park,
leisure,park,39.8042405,116.5612518,,,,,park,
leisure,park,39.7913465,116.5404843,,,,,park,
leisure,park,39.7428049,116.52705,,,,,park,
leisure,park,39.7414685,116.5132006,,,,,park,
leisure,park,39.7497113,116.5329546,,,,,park,
leisure,park,39.7960145,116.557246,,,,,park,
leisure,park,39.7915932,116.5409941,,,,,park,
leisure,park,39.7541617,116.533126,,,,,park,
leisure,park,39.754882,116.5245006,,,,,park,
leisure,park,39.9762955,116.4643033,花家地公园,,,,garden,
leisure,park,39.9747913,116.4734002,丽都公园,Lidu Park,丽都公园,,park,
leisure,park,39.9798034,116.4597604,,,,,garden,
leisure,park,39.9790191,116.4598715,,,,,garden,
leisure,park,39.9846146,116.3443985,,,,,park,
leisure,park,39.9791483,116.3383189,,,,,park,
leisure,park,39.7536769,116.5159316,,,,,park,
leisure,park,39.7538891,116.5240157,,,,,park,
leisure,park,39.7615981,116.5388533,,,,,park,
leisure,park,39.7546692,116.5212348,,,,,park,
leisure,park,39.7753678,116.3447837,星光生态文化休闲公园,Xingguang Ecological Cultural Park,星光生态文化休闲公园,,park,
leisure,park,39.9367754,116.3787872,恭王府花园,,,,park,
leisure,park,40.001265,116.2793042,,,,,park,
leisure,park,40.0167568,116.287182,,,,,park,
leisure,park,39.8304139,116.4773551,镇海寺郊野公园,,,,park,
leisure,park,39.9501662,116.3366134,芳华园,,,,park,
leisure,park,39.950904,116.3331998,网球场,,,,park,
leisure,park,39.9508709,116.3328859,排球场,,,,park,
leisure,park,39.9769903,116.3172346,,,,,park,
leisure,park,40.1136881,116.6588238,,,,,garden,
leisure,park,39.9023765,116.4559879,庆丰公园,,,,park,
leisure,park,39.9455856,116.5152639,姚家园公园,,,,park,
leisure,park,39.9439663,116.5257242,京城体育休闲公园,,,,park,
leisure,park,39.9281332,116.5202338,星河湾四季会公园,,,,park,
leisure,park,39.8801834,116.5224447,古塔公园,,,,park,
leisure,park,39.8594228,116.1984442,晓月郊野公园,,,,park,
leisure,park,39.8608392,116.2028225,野花组合,,,,park,
leisure,park,39.9377264,116.4652931,,,,,garden,
leisure,park,39.9587206,116.3179303,,,,,park,
leisure,park,39.8731599,116.2971698,西局玉璞园-西区,,,,park,
leisure,park,39.8729998,116.2976367,西局玉璞园-东区,,,,park,
leisure,park,39.8918831,116.1036491,石门营文化公园,Shimenying Cultural Park,,,park,
leisure,park,39.9839193,116.5078977,,,,,park,
leisure,park,39.8169271,116.5210129,,,,,park,
leisure,park,39.8177262,116.4428921,旺兴湖郊野公园北区,,,,park,
leisure,park,39.7822414,116.4676155,南海子公园,Nanhaizi Park,南海子公园,,park,
leisure,park,39.7542963,116.4447099,兴海公园,Xinghai Park,,,park,
leisure,park,39.7961561,116.4605624,,,,,park,
leisure,park,39.8115043,116.5455594,,,,,park,
leisure,park,39.7471603,116.4899191,,,,,park,
leisure,park,39.7474663,116.4898779,,,,,park,
leisure,park,39.7401556,116.4900405,,,,,park,
leisure,park,39.7554496,116.4846932,,,,,park,
leisure,park,39.7497681,116.4934736,,,,,park,
leisure,park,39.7542763,116.4837848,X86体育公园,X86 Sports Park,,,park,
leisure,park,39.7506196,116.4935696,,,,,park,
leisure,park,39.7632699,116.4809724,,,,,park,
leisure,park,39.7614569,116.4867843,,,,,park,
leisure,park,39.7493393,116.4998019,,,,,park,
leisure,park,39.761112,116.4756026,,,,,park,
leisure,park,39.751913,116.4762685,,,,,park,
leisure,park,39.7542003,116.5022782,,,,,park,
leisure,park,39.7546137,116.5025441,,,,,park,
leisure,park,39.7577249,116.4764755,,,,,park,
leisure,park,39.7587377,116.48149,,,,,park,
leisure,park,39.7506465,116.4933039,,,,,park,
leisure,park,39.7635116,116.4911386,,,,,park,
leisure,park,39.8065784,116.4501482,,,,,park,
leisure,park,39.9884664,116.1968084,香山红色大本营,,,,park,
leisure,park,39.980062,116.2051901,,,,,garden,
leisure,park,39.7898399,116.1402962,北京南宫旅游景区,,,,park,
leisure,park,39.8054628,116.1490791,南宫休闲广场,,,,park,
leisure,park,39.9666856,116.35269,北京电影学院绿地,,,,park,
leisure,park,39.9667112,116.3549041,北京电影学院绿地,,,,park,
leisure,park,39.9667117,116.3555481,北京电影学院绿地,,,,park,
leisure,park,39.9668576,116.3574163,北京电影学院绿地,,,,park,
leisure,park,39.9919724,116.4689897,望京伯爵城中央公园（北京文化创业产业园）,,,,park,
leisure,park,39.947656,116.2822848,四季曙光公园,,,,park,
leisure,park,39.9532547,116.2874486,,,,,park,
leisure,park,39.8558205,116.3664563,万芳亭公园,,,,park,
leisure,park,39.9114447,116.1929828,石景山雕塑公园,,,,park,
leisure,park,40.1178843,116.6520042,三山园,,,,park,
leisure,park,40.1164751,116.646451,怡园公园,,,,park,
leisure,park,40.0057662,116.4498638,北小河公园,Beixiaohe Park,,,park,
leisure,park,39.9085098,116.4419852,,,,,park,
leisure,park,39.9991581,116.2752823,谐趣园,Garden of Harmonious Interests,谐趣园,,garden,
leisure,park,39.9256704,116.4288232,,,,,park,
leisure,park,39.9255372,116.4400009,Walking and Exercise Park,,,,park,
leisure,park,39.9339586,116.4456353,Community Exercise Area,,,,park,
leisure,park,39.932622,116.4494421,,,,,park,
leisure,park,40.0535567,116.4274222,,,,,park,
leisure,park,39.9321958,116.4364448,,,,,park,
leisure,park,39.9292026,116.4527335,,,,,park,
leisure,park,39.9419205,116.4278403,,,,,park,
leisure,park,39.9476563,116.410103,北二环城市公园,,,,park,
leisure,park,39.9724309,116.4052365,,,,,park,
leisure,park,39.9393313,116.4095449,北新桥街心公园,Beixinqiao Park,,,park,
leisure,park,39.9272239,116.4491308,,,,,park,
leisure,park,39.9537233,116.4724818,枫花园,,,,park,
leisure,park,39.9277672,116.4647272,,,,,park,
leisure,park,39.9322449,116.4438167,,,,,park,
leisure,park,39.9260466,116.4400631,,,,,park,
leisure,park,39.9391553,116.4283518,,,,,park,
leisure,park,39.9245008,116.463915,Exercise Machines,,,,park,
leisure,park,39.9450048,116.4490902,,,,,park,
leisure,park,39.9289457,116.4286794,,,,,park,
leisure,park,39.9302559,116.4283372,,,,,park,
leisure,park,39.7754572,116.3447766,,,,,park,
leisure,park,39.7367526,116.5356206,,,,,park,
leisure,park,39.7944507,116.5708984,,,,,park,
leisure,park,39.7904903,116.5710682,,,,,park,
leisure,park,39.786701,116.5780371,,,,,park,
leisure,park,39.783956,116.5805881,,,,,park,
leisure,park,39.7891992,116.5757519,,,,,park,
leisure,park,39.7810762,116.5832312,,,,,park,
leisure,park,39.7789613,116.5852091,,,,,park,
leisure,park,39.7745895,116.5663994,,,,,park,
leisure,park,39.7807463,116.5594526,,,,,park,
leisure,park,39.7888296,116.5670448,,,,,park,
leisure,park,39.8240947,116.4148494,,,,,park,
leisure,park,39.8082778,116.4238771,,,,,park,
leisure,park,39.8187892,116.4181256,,,,,park,
leisure,park,39.8066007,116.4260405,五福堂公园-北一区,,,,park,
leisure,park,39.8211779,116.5124768,,,,,park,
leisure,park,40.0060528,116.4818594,,,,,park,
leisure,park,40.0087082,116.476477,,,,,park,
leisure,park,39.7964955,116.4108846,六营门小区花园,,,,garden,
leisure,park,39.7441598,116.3979662,,,,,park,
leisure,park,39.7382314,116.3939057,,,,,park,
leisure,park,39.7910232,116.5703949,,,,,park,
leisure,park,39.7589104,116.5386341,米拉公园,,,,park,
leisure,park,39.9626084,116.313615,中心庭院,Central Garden,中心庭院,,garden,
leisure,park,39.7908165,116.423352,,,,,park,
leisure,park,39.796895,116.4247086,五福堂公园,,,,park,
leisure,park,39.8220392,116.2812103,水池雕像,,,,park,
leisure,park,39.9454593,116.2780339,曙光防灾教育公园,,,,park,
leisure,park,40.1343563,116.2880534,新城滨河森林公园,,,,park,
leisure,park,39.9951495,116.3535084,青年园,,,,park,
leisure,park,39.9688289,116.4000834,安贞涌溪公园,Anzhen Yongxi Park,,,park,
leisure,park,39.7711513,116.33432,高米店公园,Gaomidian Park,高米店公园,,park,
leisure,park,39.7568936,116.3346667,康庄公园,Kangzhuang Park,康庄公园,,park,
leisure,park,39.7617003,116.3293128,金星公园,Jinxing Park,金星公园,,park,
leisure,park,39.7615378,116.3342142,,,,,park,
leisure,park,39.7486988,116.3023388,兴旺公园,Xing Wang Park,兴旺公园,,park,
leisure,park,39.933267,116.5373612,京城梨园,Jingchengliyuan,,,park,
leisure,park,39.7282788,116.3317784,街心公园,Jiexin Park,街心公园,,park,
leisure,park,40.1744783,116.3896374,小汤山文化广场,,,,park,
leisure,park,40.0825316,116.332361,回龙园东区公园,,,,park,
leisure,park,39.9212142,116.3807025,北海公园,Beihai Park,北海公园,,park,
leisure,park,39.9221391,116.1544209,首钢工业遗址公园,Shougang Industrial Relics Park,,,park,
leisure,park,39.9058395,116.1760694,,,,,park,
leisure,park,39.9346392,116.4033649,文天祥祠,,,,park,
leisure,park,40.0426098,116.2715475,绿地,,,,park,
leisure,park,40.1379304,116.6346268,卧龙公园,,,,park,
leisure,park,39.9827051,116.329143,,,,,park,
leisure,park,39.9843716,116.3273798,,,,,park,
leisure,park,39.9832293,116.3306517,,,,,park,
leisure,park,39.9822238,116.3303854,,,,,park,
leisure,park,39.9788098,116.3298811,,,,,park,
leisure,park,39.979386,116.3288633,,,,,park,
leisure,park,40.0598634,116.2679453,中关村森林公园,Zhongguancun Forest Park,,,park,
leisure,park,40.1305638,116.3225805,,,,,park,
leisure,park,40.1197519,116.3505949,,,,,park,
leisure,park,40.128859,116.4512284,未来科学城滨水公园,,,,park,
leisure,park,40.013596,116.3180863,荷清园,,荷清园,,park,
leisure,park,39.9842021,116.3287193,世纪科贸大厦,,,,park,
leisure,park,39.9928568,116.385992,,,,,park,
leisure,park,39.9185536,116.303659,中塔公园,,,,park,
leisure,park,39.9159451,116.2991853,,,,,park,
leisure,park,39.9180563,116.2979764,中塔公园,,,,park,
leisure,park,39.7412283,116.3271098,黄村公园,Huangcun Park,黄村公园,,park,
leisure,park,39.7926315,116.5001511,,,,,park,
leisure,park,39.7812249,116.5604645,,,,,park,
leisure,park,39.9696333,116.3180443,双榆树公园,,,,park,
leisure,park,39.9827657,116.3705014,北极寺公园,,,,park,
leisure,park,40.0887833,116.3017718,,,,,park,
leisure,park,39.9970211,116.2555855,功德寺公园,,,,park,
leisure,park,39.9526509,116.3391792,,,,,park,
leisure,park,39.9525966,116.3388496,,,,,park,
leisure,park,39.9522919,116.3389327,,,,,park,
leisure,park,39.9523415,116.339207,,,,,park,
leisure,park,39.9521861,116.3388659,,,,,park,
leisure,park,39.9519627,116.3396194,,,,,park,
leisure,park,39.9525467,116.3394262,,,,,park,
leisure,park,40.1242263,116.472281,,,,,park,
leisure,park,40.1259195,116.4630884,,,,,park,
leisure,park,40.1289301,116.4583356,,,,,park,
leisure,park,40.1371572,116.4539471,,,,,park,
leisure,park,39.7891668,116.3263547,兴海公园,,,,park,
leisure,park,39.7684,116.3163954,滨河公园,Binhe Park,滨河公园,,park,
leisure,park,39.767283,116.3123185,翡翠公园,Feicui Park,翡翠公园,,park,
leisure,park,39.9463845,116.3417453,,,,,garden,
leisure,park,39.9470645,116.3838663,德胜公园,,,,park,
leisure,park,39.9002234,116.341809,,,,,park,
leisure,park,40.0525626,116.1748587,,,,,park,
leisure,park,40.0524764,116.1752958,,,,,park,
leisure,park,39.9566093,116.3475191,元大都公园明光村小区处,,,,park,
leisure,park,39.9730832,116.5038299,将府公园,,,,park,
leisure,park,39.9896756,116.3410709,冬日广场,,,,park,
leisure,park,39.990641,116.3441415,小花园,,,,park,
leisure,park,39.9908724,116.3406645,新生代广场,,,,park,
leisure,park,39.9911441,116.3448064,花园,,,,park,
leisure,park,40.1566235,116.2652434,蓝园,,,,park,
leisure,park,40.0455701,116.6058855,西湖园,Xihu Park,,,park,
leisure,park,39.9340939,116.5181899,京城森林公园西区,,,,park,
leisure,park,40.0621894,116.3317151,南店公园,,,,park,
leisure,park,39.9559506,116.5632248,东坝郊野公园,,,,park,
leisure,park,39.9268185,116.5976039,常营公园保利园,Changying Park,,,park,
leisure,park,39.7627995,116.1701922,长阳公园,,,,park,
leisure,park,40.0927213,116.4193937,中直绿化基地,,,,park,
leisure,park,40.0034279,116.3124458,,,,,garden,
leisure,park,39.9912754,116.3373524,小花园,,,,park,
leisure,park,40.0286678,116.3129287,,,,,park,
leisure,park,39.8379185,116.3466748,世界花卉大观园,,,,park,
leisure,park,39.8283734,116.3502037,槐新公园,,,,park,
leisure,park,40.0428606,116.252694,百旺公园,,,,park,
leisure,park,39.7837494,116.4882215,,,,,park,
leisure,park,39.9625646,116.2712243,融乐公园,,,,park,
leisure,park,39.8692554,116.3919288,,,,,park,
leisure,park,40.0042259,116.4822368,电子城西区科技广场,,,,park,
leisure,park,40.0704931,116.5320811,,,,,park,
leisure,park,40.0692213,116.5283415,,,,,park,
leisure,park,40.0698391,116.5480955,,,,,park,
leisure,park,40.0698143,116.5321235,,,,,park,
leisure,park,40.0651445,116.5471862,,,,,park,
leisure,park,40.0960434,116.5250269,,,,,park,
leisure,park,40.0941045,116.5185134,,,,,park,
leisure,park,40.0870882,116.5127264,,,,,park,
leisure,park,40.0721241,116.5132702,,,,,park,
leisure,park,40.0721678,116.5189923,,,,,park,
leisure,park,39.9909591,116.6055375,,,,,park,
leisure,park,39.8700024,116.3941788,,,,,park,
leisure,park,39.8698213,116.3907644,,,,,park,
leisure,park,40.0709798,116.5357824,,,,,park,
leisure,park,40.0684733,116.5381922,,,,,park,
leisure,park,39.8207412,116.3793549,和义公园西区,,,,park,
leisure,park,39.8183516,116.399438,,,,,park,
leisure,park,39.8180591,116.3889657,和义公园东区,,,,park,
leisure,park,39.9485016,116.2697243,,,,,park,
leisure,park,39.9432003,116.2490176,,,,,park,
leisure,park,39.9531808,116.4484296,,,,,park,
leisure,park,39.9499746,116.3547318,,,,,park,
leisure,park,40.1231837,116.2729126,,,,,park,
leisure,park,40.0980919,116.3062732,,,,,park,
leisure,park,39.93562,116.2981142,,,,,park,
leisure,park,39.9307197,116.2888847,玲珑公园,Linglong Park,,,park,
leisure,park,39.935499,116.1092266,永定河文化广场,,,,park,
leisure,park,39.905795,116.4876734,,,,,garden,
leisure,park,39.9062614,116.488854,,,,,garden,
leisure,park,39.9063643,116.4905867,,,,,garden,
leisure,park,39.9063928,116.4911984,,,,,garden,
leisure,park,39.9064073,116.4919437,,,,,garden,
leisure,park,39.9064198,116.4926199,,,,,garden,
leisure,park,39.7805875,116.4712132,南海子郊野公园-动感乐园区,,,,park,
leisure,park,39.9052294,116.2088242,,,,,park,
leisure,park,39.9801053,116.2367642,影湖楼公园（原玉泉郊野公园）,,,,park,
leisure,park,39.9697996,116.3043603,百家园,,,,park,
leisure,park,39.7334931,116.1602688,良乡烈士陵园,,,,park,
leisure,park,39.8705669,116.3592271,,,,,park,
leisure,park,39.9017325,116.3836039,,,,,park,
leisure,park,39.9017912,116.3836391,,,,,park,
leisure,park,39.9017839,116.3833451,,,,,park,
leisure,park,39.90203,116.3836274,,,,,park,
leisure,park,39.9020319,116.3835623,,,,,park,
leisure,park,39.9685017,116.3111876,求是园,,,,park,
leisure,park,39.9490625,116.3336133,积秀园,,,,park,
leisure,park,40.1108568,116.347175,,,,,park,
leisure,park,39.9891962,116.3013717,燕南园,,,,garden,
leisure,park,39.9681471,116.4699989,石林广场,,,,park,
leisure,park,39.9726425,116.4627953,,,,,park,
leisure,park,39.9369024,116.3366077,,,,,park,
leisure,park,39.9771991,116.4748446,,,,,park,
leisure,park,40.0774886,116.2281485,,,,,park,
leisure,park,39.8924987,116.1019272,门头沟幸福广场,,,,park,
leisure,park,39.892426,116.5640245,杜仲公园,,,,park,
leisure,park,40.1003965,116.1346163,同泽春园,,,,park,
leisure,park,40.1208704,116.5513468,花博会主题公园,,,,park,
leisure,park,39.8743797,116.3435444,金中都公园,,,,park,
leisure,park,39.9549259,116.6952089,宋庄文化公园,,,,park,
leisure,park,39.7259065,116.3419783,观音寺公园,Guanyinsi Park,观音寺公园,,park,
leisure,park,39.9182932,116.5043172,绿无限公园,,,,park,
leisure,park,39.9825614,116.3499107,,,,,park,
leisure,park,39.9846276,116.3503588,,,,,park,
leisure,park,39.9829207,116.3480055,,,,,park,
leisure,park,39.9811596,116.3499775,,,,,park,
leisure,park,39.9716688,116.2824915,巴沟山水园,,,,park,
leisure,park,39.9635229,116.274064,梦之园,,,,park,
leisure,park,39.9635305,116.277842,,,,,park,
leisure,park,39.9637769,116.2795099,,,,,park,
leisure,park,39.9645386,116.2817912,金娱娱乐园,,,,park,
leisure,park,39.9649853,116.2691308,,,,,park,
leisure,park,39.9591275,116.2856869,金源娱乐园,,,,park,
leisure,park,39.9599129,116.2697081,,,,,park,
leisure,park,39.9886885,116.3462561,,,,,park,
leisure,park,39.9932047,116.3430319,来园,,,,park,
leisure,park,39.9949425,116.3428953,北语苗圃园,,,,park,
leisure,park,39.9946577,116.3436388,,,,,park,
leisure,park,39.9941628,116.3450055,凌霜园,,,,park,
leisure,park,39.9926874,116.3421301,,,,,park,
leisure,park,39.9936767,116.344375,,,,,park,
leisure,park,39.9933796,116.3404735,,,,,park,
leisure,park,39.9924805,116.338472,,,,,park,
leisure,park,39.9691645,116.261759,船营公园,,,,park,
